,ID,description,company size
42,https://de.linkedin.com/company/7thsense-gmbh?trk=public_jobs_topcard_logo,"Hofmann Personal ist ein führender Top-Personaldienstleister „Made in Germany“. Mit Tochterfirmen in sechs weiteren europäischen Ländern und in den USA beschäftigt das Unternehmen knapp 16.000 Mitarbeiter.

Es unterstützt Unternehmen aller Branchen in sämtlichen Belangen der Personalbeschaffung und -entwicklung. Dazu gehören die klassischen Arbeitsfelder Arbeitnehmerüberlassung und Personalvermittlung sowie stark individualisierte Services wie Fachkräfte-Beschaffung, Consulting und OnSite Management.

Bewerbern verhilft Hofmann Personal dank individueller Beratung und persönlicher Karriereplanung zu dem Job, in dem sie sich wohlfühlen und ihre Fähigkeiten optimal einsetzen können. 

Mit 90 Niederlassungen in Deutschland finden Interessenten ihren persönlichen Ansprechpartner ganz in ihrer Nähe.

Der Fokus der Personalvermittlung liegt auf kaufmännischem, technischem und gewerblichem Personal. Auf die Vermittlung und Überlassung Höher- und Hochqualifizierter hat sich die zur Gruppe gehörende Marke ""experts"" spezialisiert. 

Seit vielen Jahren wird Hofmann Personal regelmäßig für seine engagierte und wertschätzende Arbeit von Kunden, Bewerbern und Mitarbeitern gewürdigt. Zum Beispiel mit Auszeichnungen wie „Deutschlands beste Arbeitgeber“ oder dem „Ludwig Erhard-Preis“.",10.001+ Beschäftigte
43,https://de.linkedin.com/company/hofmannpersonal?trk=public_jobs_topcard_logo,,2–10 Beschäftigte
44,https://de.linkedin.com/company/adstronauts-gmbh?trk=public_jobs_topcard_logo,"„Code Red.“ – so heißt die inhabergeführte Agentur-Neugründung von Ralf Mense, Frank Ohlsen und Dr. Andreas Siefke. Die Subline „Agentur für Technologie und Kommunikation“ präzisiert die inhaltliche Ausrichtung.

Der neue Player vereint digitale Technologie- und Entwicklungskompetenz und kreatives Content-Marketing mit hohem Qualitätsanspruch.

Für Unternehmen entsteht damit strategisch ein effizienter Agenturpartner mit rund 100 Mitarbeiter*innen an den Standorten Düsseldorf und Hamburg.

Code Red. arbeitet für die gemeinsamen Kunden Daimler Trucks & Buses und Mercedes-Benz Cars & Vans ebenso wie für weitere national und international tätige große und mittelständische Unternehmen wie CEMEX, CeramTec, DB Schenker, Dyckerhoff, European Society of Clinical Microbiology (ESCMID), Hager, Hapag-Lloyd, HeidelbergCement, Holcim, Inapa Deutschland, Lafarge Zement und Lufthansa Cargo.",51–200 Beschäftigte
45,https://de.linkedin.com/company/codered-agentur?trk=public_jobs_topcard_logo,"wardow.com is the successful onlineshop for bags, travel luggage and accessories of the premium segment. Founded in 2005, the company now offers more than 20,000 products from more than 120 brands. The offer ranges from elegant handbags, stylish backpacks and exclusive leather briefcases to high-quality watches and jewelery. Brands in the online shop include: Aigner, Boss, Campomaggi, Coach, Emporio Armani, Furla, Michael Kors, Ralph Lauren, The Bridge and Tumi.

In order to meet all customer requirements, we continually try to provide new impulses and are always set to improve ourselves. For this, we rely on an innovative online shop, a high-quality product presentations, a simple ordering process and fast delivery and short service times.

Thanks to its extensive offer, competent customer service and the outstanding price to performance ratio, our Shop won 2016 the prize as Germany's best online shop in the luggage & bags segment.

We place high demands on our work and ourselves, rely on the latest software & technology, speed and passion for our products. We are always looking for new talents for our strong growing company. 

Our current job offers can be found at: https://jobs.wardow.com/
Apply and share with us the success story of Wardow! We are looking forward to receive your (initiative) application.


Contact:
https://jobs.wardow.com/
jobs@wardow.com",51–200 Beschäftigte
46,https://de.linkedin.com/company/wardow?trk=public_jobs_topcard_logo,"Wir sind das #teamcormes. Unsere Mission ist es, spannende Visionen in erfolgreiche Marken und Produkte zu verwandeln. Dabei sind wir Online Marketing Agentur, Inkubator und Medien-Accelerator in einem.

Unsere Company besteht aus vier Brands: https://gipfelxberg.com/, https://www.happygang.org/, https://www.klatsch-tratsch.de/ und https://www.canobel.de/. Wir sind Expert:innen in den Bereichen Performance-, Social Media- & E-Commerce Marketing, Redaktion, Video- und Postproduktion.

Besucht uns gern auf unserer Karriereseite: https://karriere.cormes.de/",51–200 Beschäftigte
48,https://de.linkedin.com/company/zeppelingroup?trk=public_jobs_topcard_logo,"Die xpose360 (https://www.xpose360.de/) vereint die performancestärksten Kanäle im Online-Marketing-Mix unter einem Dach. Unser Team ist spezialisiert auf die Disziplinen SEO, PPC-Marketing, Performance- und Affiliate-Marketing, Online-Redaktion, Content-Marketing und UI/UX-Design. Für jeden Bereich stehen Ihnen ausgewiesene Experten zur Verfügung, die ein unschlagbares Team bilden. 
Neben unserem breitgefächerten Dienstleistungsangebot unterstützen wir auch verschiedene Online-Marketing-Fachveranstaltungen und entwickeln eigene Online-Marketing-Service-Tools. Einmal im Jahr laden wir zudem zu unserer inhouse Online-Marketing-Konferenz ""digital tomorrow"" (https://www.xpose360.de/agentur/digital-tomorrow/) in Augsburg ein. Sowohl für unsere Kunden als auch wichtigen Entscheider der Online-Marketing-Branche stehen dabei der Wissenstransfer und Networking-Gedanke klar im Fokus.

7 gute Gründe für xpose360
•	Internationale 360° Digital-Marketing-Agentur
•	Performancestärkste Kanäle unter einem Dach vereint
•	Kompetenz & Leidenschaft im E-Commerce
•	Leistungsstark und top ausgebildet brennt unser Team für Ihr Projekt
•	Agil, dynamisch und innovativ: wir bringen Sie voran
•	Hohes Maß an Professionalität durch stetige interne & externe Weiterbildung
•	Ausgezeichnet in dem, was wir tun: Inhaber zahlreicher Awards und Zertifizierungen

xpose360 Philosophie – Grundpfeiler unserer Arbeit
•	Proaktivität
•	Innovation
•	Qualität statt Quantität

Ausgezeichnete Qualität der xpose360
Internationale Auszeichnungen beweisen die umgesetzte Qualität der Digital-Marketing-Agentur. So gehören Qualitätszertifizierungen wie das BVDW-Zertifikat in den Bereichen SEO, SEA und Affiliate-Marketing. Ebenso gehört die Augsburger Agentur auch zum iBusiness Ranking der Top SEO- und Performance-Marketing-Agenturen. Seit der Gründung 2009 hat die xpose360 ein enormes Wachstum zurückgelegt und wurde dafür vom FOCUS als „Wachstumschampion 2018“ ausgezeichnet.",51–200 Beschäftigte
49,https://de.linkedin.com/company/xpose360-gmbh?trk=public_jobs_topcard_logo,"JOIN ist deine Chance, bei einem revolutionären und schnellwachsenden HR Tech Startup mit globaler Vision dabei zu sein. Mit einem fantastischen Tech Produkt und einem erfahrenen und passionierten Management Team wird JOIN aus dem Herzen Berlins entwickelt.

JOIN ist die Zukunft des Recruitings und befähigt dich, deine Traumkandidaten effizienter zu finden und einzustellen. Mit Killer Features wie Job Page Creation, Career Page Generation, automatischem Cross Channel Multi-Posting sowie Bewerbermanagement beschleunigt und vereinfacht JOIN deinen Recruitingprozess und reduziert gleichzeitig massiv die Kosten. Mit hunderten Firmenkunden, die bereits auf JOIN vertrauen, tausenden Kandidaten sowie substantiellem Funding ist JOIN herausragend positioniert, die HR Welt zu erobern.",51–200 Beschäftigte
51,https://de.linkedin.com/company/vilsa-brunnen?trk=public_jobs_topcard_logo,"Seit über 75 Jahren treibt die Schaeffler Gruppe als ein weltweit führender Automobil- und Industriezulieferer zukunftsweisende Erfindungen und Entwicklungen in den Bereichen Bewegung und Mobilität voran. Mit innovativen Technologien, Produkten und Services in den Feldern Elektromobilität, CO₂-effiziente Antriebe, Fahrwerkslösungen, Industrie 4.0, Digitalisierung und erneuerbare Energien ist das Unternehmen ein verlässlicher Partner, um Bewegung und Mobilität effizienter, intelligenter und nachhaltiger zu machen – und das über den kompletten Lebenszyklus hinweg. Das Technologieunternehmen produziert Präzisionskomponenten und Systeme für Antriebsstrang und Fahrwerk sowie Wälz- und Gleitlagerlösungen für eine Vielzahl von Industrieanwendungen. Im Jahr 2022 erwirtschaftete die Unternehmensgruppe einen Umsatz von 15,8 Milliarden Euro. Mit zirka 84.000 Mitarbeitenden ist die Schaeffler Gruppe eines der weltweit größten Familienunternehmen. Mit mehr als 1.250 Patentanmeldungen belegte Schaeffler im Jahr 2022 laut DPMA (Deutsches Patent- und Markenamt) Platz vier im Ranking der innovationsstärksten Unternehmen Deutschlands.

Impressum: https://www.schaeffler.de/content.schaeffler.de/de/meta/impressum/index.jsp",10.001+ Beschäftigte
52,https://de.linkedin.com/company/schaeffler?trk=public_jobs_topcard_logo,"Das wird spannend. Mit Neugier & Optimismus liefern wir innovative Telekommunikationslösungen für Ihr Business.

Wir bieten hierzu aber nicht nur Repeater, Antennen, Kabel etc. in unserem Shop an, sondern kümmern uns auch zuverlässig und kompetent um die Realisierung der Projekte.",2–10 Beschäftigte
53,https://de.linkedin.com/company/fts-hennig-e-k-?trk=public_jobs_topcard_logo,,2–10 Beschäftigte
54,https://de.linkedin.com/company/baro-gmbh?trk=public_jobs_topcard_logo,"Wir lösen die Herausforderungen im Recruiting und der Jobsuche – Unternehmen und Jobsuchende sollten einander einfach finden und kennenlernen können. 💡

Unternehmen stellen wir dazu alle wichtigen Werkzeuge zum Finden passender Mitarbeitender zur Verfügung. Unsere ganzheitliche Lösung verknüpft den Zugang zu Kanälen für mehr Reichweite mit einem Bewerbermanagementsystem für mehr Effizienz. Wir gehen auf individuelle Prozesse ein und beraten unsere Kunden, damit sie ein digitales und bewerberfreundliches Recruiting aufbauen können.

Mit unserer modernen Plattform vereinfachen wir für Jobsuchende und Berufstätige alle Bewerbungsprozesse und die Job- sowie Karriereplanung. Konkret heißt das: ein Profil für alle Bewerbungen, schnelle Kommunikationswege und kurze, präzise Fragen ersetzen das Anschreiben*. 

Egal in welcher Phase des Berufslebens – bei Workwise finden wir: Es lohnt sich über Job und Karriere zu sprechen. Wir interessieren uns für den Menschen, deshalb setzen wir uns für ein gleichberechtigtes Recruiting auf Augenhöhe ein. Modernste Technologie verbinden wir für unsere Kund:innen und für alle Jobsuchenden mit unserer persönlichen Betreuung.

Wir stehen immer für eine passende und nachhaltige Lösung für Unternehmen und Jobsuchende ein. ",201–500 Beschäftigte
56,https://de.linkedin.com/company/vnr?trk=public_jobs_topcard_logo,"FEIN ist bekannt als international agierendes Unternehmen mit Firmensitz in Deutschland. Die Marke steht für qualitativ hochwertige Elektrowerkzeuge und Zubehöre für harte Arbeitseinsätze in Industrie und Handwerk. Den Fokus legt FEIN auf Produkte und Services, die ideale Problemlöser in der Metallbearbeitung, im Bereich Ausbau sowie für prozesssichere Serienverschrauben sind. Die Produkte werden international vermarktet. Zentrale Absatzmärkte sind Europa, Nordamerika und Asien.

1867 gründete Wilhelm Emil Fein die Firma als mechanische Werkstatt, die in den Anfangsjahren erfolgreich elektrische Apparate und Anlagen entwickelte und fertigte. Mit der Erfindung der elektrischen Handbohrmaschine im Jahr 1895 – dem ersten Elektrowerkzeug der Welt – war der Grundstein gelegt für die Spezialisierung der Firma. Auf diesem Sektor folgten zahlreiche Weiterentwicklungen. Eine bedeutende Entwicklung brachte FEIN 1967 mit dem ersten oszillierenden Elektrowerkzeug auf den Markt. Noch heute, über 50 Jahre später, setzen Profis weltweit auf dieses Multifunktionswerkzeug mit dem Namen MULTIMASTER. 

Als unabhängiges Familienunternehmen lebt FEIN eine offene Unternehmenskultur, legt einen hohen Wert auf ein menschliches Miteinander und bietet viel Raum für innovative Ideen. Am Firmensitz in Schwäbisch Gmünd-Bargau befindet sich neben der Produktentwicklung auch der größte Produktionsstandort. International fertigt FEIN mit denselben Qualitätsstandards in den USA und in Indien.

Rund 800 Mitarbeiter arbeiten weltweit mit viel Erfindergeist und einem hohen Maß an Servicebereitschaft daran, auch in Zukunft Meilensteine in der Entwicklung erstklassiger Elektrowerkzeug-Systeme zu setzen. Genau darin ist FEIN Profi – und das seit über 150 Jahren.",501–1.000 Beschäftigte
57,https://de.linkedin.com/company/c-&-e-fein-gmbh?trk=public_jobs_topcard_logo,"Fujifilm ist mit mehr als 50 Gruppengesellschaften in ganz Europa tätig und beschäftigt mehr als 4.500 Menschen in Forschung und Entwicklung, Produktion, Vertrieb und Kundendienst.

Fujifilm begann seine Marketing Aktivitäten im europäischen Markt zunächst im Bereich Imaging Solutions. Im Jahr 1966 wurde eine deutsche Niederlassung gegründet, die mit der Verantwortung für das Business in Europa betraut wurde. Ein Werk zur Produktion von Color Papier und fotografischem Film wurde 1982 in den Niederlanden errichtet.

Die FUJIFILM Europe GmbH (Düsseldorf) ist heute die strategische Hauptverwaltung der Region und unterstützt ihre Tochtergesellschaften in Europa auf Basis von Marketing- und Unternehmensstrategien. Zusätzlich deckt die FUJIFILM Europe B.V. (Tilburg, Niederlande) Steuerungsfunktionen in den Bereichen Logistik, Finanzen und Beschaffung für den gesamten europäischen Markt ab.

Fujifilm betreibt in Europa sieben große Produktionsstätten, u.a. für CTP Platten, Color Papier, Chemikalien, Tinten, Farbmittel für Inkjetdrucker, Toner, elektronische Materialien für Halbleiter sowie Biopharmazeutika.

Heute ist Fujifilm in über 55 Gruppenunternehmen in Europa tätig und beschäftigt mehr als 4.000 Menschen, die in den Bereichen Forschung und Entwicklung, Produktion, Vertrieb, Marketing und Service arbeiten. In ganz Europa bedienen sie ein breites Spektrum an Industrien einschließlich Medizin, Life Science, Grafische Systeme, elektronische Materialien, Chemie, Optik, Recording Media, Kinofilm und Fotografie.",1.001–5.000 Beschäftigte
58,https://de.linkedin.com/company/fujifilmemea?trk=public_jobs_topcard_logo,"Die Bosch-Gruppe ist ein international führendes Technologie- und Dienstleistungsunternehmen mit weltweit rund 421.000 Mitarbeitern (Stand: 31.12.2022). Sie erwirtschaftete im Geschäftsjahr 2022 einen Umsatz von 88,2 Milliarden Euro. Die Aktivitäten gliedern sich in die vier Unternehmensbereiche Mobility Solutions, Industrial Technology, Consumer Goods sowie Energy and Building Technology. 

Als führender Anbieter im Internet der Dinge (IoT) bietet Bosch innovative Lösungen für Smart Home, Industrie 4.0 und Connected Mobility. Bosch verfolgt die Vision einer nachhaltigen, sicheren und begeisternden Mobilität. Mit seiner Kompetenz in Sensorik, Software und Services sowie der eigenen IoT-Cloud ist das Unternehmen in der Lage, seinen Kunden vernetzte und domänenübergreifende Lösungen aus einer Hand anzubieten. Strategisches Ziel der Bosch-Gruppe sind Lösungen und Produkte für das vernetzte Leben, die entweder über künstliche Intelligenz (KI) verfügen oder mit ihrer Hilfe entwickelt oder hergestellt werden. Mit innovativen und begeisternden Produkten sowie Dienstleistungen verbessert Bosch weltweit die Lebensqualität der Menschen. Bosch bietet „Technik fürs Leben“.

Die Bosch-Gruppe umfasst die Robert Bosch GmbH sowie ihre rund 470 Tochter- und Regionalgesellschaften in mehr als 60 Ländern. Inklusive Handels- und Dienstleistungspartnern erstreckt sich der weltweite Fertigungs-, Entwicklungs- und Vertriebsverbund von Bosch über fast alle Länder der Welt. Mit ihren weltweit mehr als 400 Standorten ist die Bosch-Gruppe seit Frühjahr 2020 CO2-neutral. Basis für künftiges Wachstum ist die Innovationskraft des Unternehmens. Bosch beschäftigt weltweit rund 85 500 Mitarbeiter in Forschung und Entwicklung an 136 Standorten, davon mehr als 44 000 Software-Entwickler.

Karriere-Website: https://www.bosch.de/karriere/ 
Instagram: https://www.instagram.com/boschkarriere/ 

Impressum: https://www.bosch.de/impressum/
Datenschutzhinweise: https://www.bosch.de/datenschutzhinweise/",10.001+ Beschäftigte
59,https://de.linkedin.com/company/bosch?trk=public_jobs_topcard_logo,"Seit über 75 Jahren treibt die Schaeffler Gruppe als ein weltweit führender Automobil- und Industriezulieferer zukunftsweisende Erfindungen und Entwicklungen in den Bereichen Bewegung und Mobilität voran. Mit innovativen Technologien, Produkten und Services in den Feldern Elektromobilität, CO₂-effiziente Antriebe, Fahrwerkslösungen, Industrie 4.0, Digitalisierung und erneuerbare Energien ist das Unternehmen ein verlässlicher Partner, um Bewegung und Mobilität effizienter, intelligenter und nachhaltiger zu machen – und das über den kompletten Lebenszyklus hinweg. Das Technologieunternehmen produziert Präzisionskomponenten und Systeme für Antriebsstrang und Fahrwerk sowie Wälz- und Gleitlagerlösungen für eine Vielzahl von Industrieanwendungen. Im Jahr 2022 erwirtschaftete die Unternehmensgruppe einen Umsatz von 15,8 Milliarden Euro. Mit zirka 84.000 Mitarbeitenden ist die Schaeffler Gruppe eines der weltweit größten Familienunternehmen. Mit mehr als 1.250 Patentanmeldungen belegte Schaeffler im Jahr 2022 laut DPMA (Deutsches Patent- und Markenamt) Platz vier im Ranking der innovationsstärksten Unternehmen Deutschlands.

Impressum: https://www.schaeffler.de/content.schaeffler.de/de/meta/impressum/index.jsp",10.001+ Beschäftigte
61,https://de.linkedin.com/company/commwork-werbeagentur?trk=public_jobs_topcard_logo,"TruckScout24 is the European online marketplace for utility vehicles. It offers consumers, dealers and other partners in the commercial vehicle industry a comprehensive platform for trading vehicles online. Besides that TruckScout24 offers its customers advertising products for lead generation in the commercial vehicle market.
TruckScout24 is part of the Machineseeker Group, which operates leading online marketplaces for Machinery and Commercial Equipment in Germany and other European countries.

For further information visit our website https://www.truckscout24.com

Also have a look on our blog where we post articles about industry relevant topics https://blog.truckscout24.com/",11–50 Beschäftigte
62,https://de.linkedin.com/company/truckscout24?trk=public_jobs_topcard_logo,"The space to inspire and grow exceptional careers in financial services and tech. We enable the connection of skilled candidates to opportunities with the biggest employers. We help candidates build their careers and recruiters to engage with, source and hire the people they need.  ",201–500 Beschäftigte
63,https://uk.linkedin.com/company/jobs-on-efinancialcareers?trk=public_jobs_topcard_logo,"Scout24 ist ein führendes deutsches Digitalunternehmen. Mit der Online-Plattform ImmoScout24 für Wohn- und Gewerbeimmobilien bringen wir seit über 20 Jahren erfolgreich Eigentümer, Makler sowie Mieter und Käufer zusammen. Mit rund 14 Millionen Besuchern pro Monat ist ImmoScout24 der Marktführer für die digitale Immobilienvermarktung und -suche. Damit Immobilientransaktionen in Zukunft digital ablaufen können, entwickelt ImmoScout24 kontinuierlich neue Produkte und baut ein Ökosystem für Miete, Kauf und Gewerbeimmobilien in Deutschland auf. Seit 2012 ist ImmoScout24 auch auf dem österreichischen Wohn- und Gewerbemarkt aktiv und erreicht monatlich rund 3 Millionen Suchende. ",501–1.000 Beschäftigte
64,https://de.linkedin.com/company/scout24-group?trk=public_jobs_topcard_logo,"Welcome to the ALDI Nord Group of Companies!
  
ALDI Nord is one of the leading international retail enterprises. With a tradition stretching back over 100 years, ALDI stands for the invention of discount retailing. Key to the continuing success of the ALDI Nord Group of Companies is its workforce of over 80,000 ALDI employees in 9 countries: Belgium, Denmark, France, Germany, Luxembourg, the Netherlands, Poland, Portugal and Spain. 

Our mission is to provide people everywhere and at all times with what they need for their daily lives: high-quality products at the lowest possible price, simply and swiftly. This also includes making shopping as easy as possible. To achieve this, we give our best every day and constantly reinvent ourselves. 

Our vision is to radically rethink the discount retail model. Not just once, but over and over again. We will inspire the next generation of discount. We will make ALDI more convenient every single day. That’s the reason we are #1 true discount. 

And you can become part of this evolution! Because our POWER lies in our people, who make the reinvention of “Simply ALDI” possible with all their commitment. That’s why we are looking for people who want to shape the future with us and offer them a working environment to grow professionally and personally.

Follow us to get a 360° degree perspective into the ALDI Nord cosmos and experience the drive of the #aldipower. You want to become part of our LinkedIn community? Use the hashtags #aldipower #aldinord #truediscount in your postings!

We are: Simply ALDI. Powered by people.  

Imprint & data protection: www.aldi-nord.de/mehraldi.html  

On this page, ALDI Einkauf SE & Co. oHG informs about topics  concerning the companies of the ALDI Nord Group of Companies. In addition to self-created content, we share postings from the various ALDI companies, which are responsible for their own content.  ",10.001+ Beschäftigte
65,https://de.linkedin.com/company/aldinord?trk=public_jobs_topcard_logo,"Be°bubbly - Der Name ist bei uns Programm. Im ersten und einzigen Sektladen Deutschlands findest du von Secco über Sekt alles, was Dein Herz höher blubbern lässt. Unser kleines handverlesenes Sortiment umfasst Sparklys aus den Regionen Rheingau, Rheinhessen und Piemont. Hierzu können wir Dich in unserem Online-Shop oder im Store in Köln kompetent beraten.
Das Herzstück unserer Marke ist unser hauseigener Winzersekt be°glückt. Frisch, leicht, bio und eine einfach echt hübsche Flaschengärung - der Weißburgundersekt ist der perfekte Aperitif für jeden Anlass.
DE-ÖKO-037",2–10 Beschäftigte
66,https://de.linkedin.com/company/be%C2%B0bubbly?trk=public_jobs_topcard_logo,"At OMR, we see ourselves as an online marketing platform for industry professionals by industry professionals. In just over 8 years, we have grown from one-day workshop in Hamburg, Germany to a diversified platform that gives voice to the latest industry-wide trends and innovations. Our range of products include the annual OMR Festival with big-name international speakers, stellar networking opportunities and unique industry insights, our German and English-language blogs, our weekly podcasts, monthly reports, jobs portal, and many more. Our diversified product portfolio has reinforced our market position as an international event and media brand for the latest marketing trends and insights in Germany and beyond. 


OMR FESTIVAL
Learn, network and party with over 60,000 industry movers and shakers! The annual OMR Festival takes place annually in May in the beautiful northern European port city of Hamburg, Germany. A must for anyone who’s anyone in the industry or wants to make a name for themselves—network with other pros, stay up-to-date in an ever-changing industry and load up on actionable insights and inspiration from the biggest names and players.


OMR Daily
The OMR blog Daily is our home for digital marketing topics. The OMR editorial team delivers interesting, inspiring and intriguing content on a regular basis tackling a wide range of topics analysis, profiles of success stories, growth hacks, exclusive interviews and everything in between. Our mission is to create unique content not found anywhere else.

OMR Podcast
Go inside the minds of the biggest names in digital and tech—with the OMR Podcast with OMR founder and CEO Philipp Westermeyer. Germany’s largest podcast on all things digital marketing, Philipp sits down every week with founders, CEOs and stars from all corners of the digital marketing universe.",51–200 Beschäftigte
67,https://de.linkedin.com/company/officiallyomr?trk=public_jobs_topcard_logo,"Die IAS wurde 1989 als Beratungshaus in Karlsruhe gründet und ist seit 1993 mit seiner eigenentwickelten ERP-Software caniasERP international erfolgreich auf dem Markt. Mit 30 Jahren Erfahrung in der Softwareentwicklung sowie Konzeption, Umsetzung und Begleitung von umfassenden ERP-Projekten in diversen Branchen, zählt die IAS GmbH zu einem der Technologieführer unter den ERP-Herstellern für die mittelständische Industrie. 

Die integrierte Entwicklungsumgebung TROIA, der offene Zugriff auf den Quellcode der Applikation sowie die Plattformunabhängigkeit und der modulare Systemaufbau ermöglichen den anwendenden Unternehmen eine außergewöhnlich hohe Flexibilität. Wie repräsentative Marktuntersuchungen der Trovarit AG und der GPS belegen, ist sie die zentrale Stärke von caniasERP und sorgt für eine feste Positionierung dieser Lösung auf dem ERP-Markt. Im Rahmen einer ERP-Studie bewerteten unsere mittelständischen Kunden caniasERP als eines der besten ERP-Systeme in Hinblick auf die Zufriedenheit mit der Software und dem Anbieter. Dieser Vertrauensbeweis ist für uns die beste Bestätigung dafür, was wir tun.

Impressum: www.canias40.com/de/impressum

Unsere Datenschutzerklärung: www.canias40.com/de/protection-of-personal-data",201–500 Beschäftigte
68,https://ch.linkedin.com/company/ias-industrial-application-software?trk=public_jobs_topcard_logo,"Die Siemens AG (Berlin und München) ist ein führender internationaler Technologiekonzern, der seit mehr als 170 Jahren für technische Leistungsfähigkeit, Innovation, Qualität, Zuverlässigkeit und Internationalität steht. Das Unternehmen ist weltweit aktiv, und zwar schwerpunktmäßig auf den Gebieten intelligente Infrastruktur bei Gebäuden und dezentralen Energiesystemen sowie Automatisierung und Digitalisierung in der Prozess- und Fertigungsindustrie. Siemens verbindet die physische und digitale Welt — mit dem Anspruch, daraus einen Nutzen für Kunden und Gesellschaft zu erzielen. Durch Mobility, einem der führenden Anbieter intelligenter Mobilitätslösungen für den Schienen- und Straßenverkehr, gestaltet Siemens außerdem den Weltmarkt für den Personen- und Güterverkehr mit. Über die Mehrheitsbeteiligung an dem börsennotierten Unternehmen Siemens Healthineers gehört Siemens zudem zu den weltweit führenden Anbietern von Medizintechnik und digitalen Gesundheitsservices. Darüber hinaus hält Siemens eine Minderheitsbeteiligung an der seit dem 28. September 2020 börsengelisteten Siemens Energy, einem der weltweit führenden Unternehmen in der Energieübertragung und -erzeugung. 
Im Geschäftsjahr 2020, das am 30. September 2020 endete, erzielte der Siemens-Konzern einen Umsatz von 57,1 Milliarden Euro und einen Gewinn nach Steuern von 4,2 Milliarden Euro. Zum 30.09.2020 hatte das Unternehmen weltweit rund 293.000 Beschäftigte. Weitere Informationen finden Sie im Internet unter www.siemens.com.",10.001+ Beschäftigte
73,https://de.linkedin.com/company/immoscout24?trk=public_jobs_topcard_logo,"ALMARON gehört zu den innovativsten Online Marketing Agenturen Deutschlands und ist offizieller Google Agentur Partner. Wir sind erster Ansprechpartner, wenn es um die Themen Google-Suchmaschinen-Optimierung, Neukundengewinnung, Webdesign und Online Marketing geht. Mit unserer langjährigen Erfahrung in der Werbebranche haben wir es uns zur Aufgabe gemacht, für Kleinunternehmer und Mittelständler nachhaltig Neukunden durch messbare Internetwerbung zu generieren. Durch das Know-How von mittlerweile 30 Experten in verschiedenen Bereichen, konnten wir in den letzten Jahren weit über 1.000 Online-Marketing-Projekte mit den passenden Strategien erfolgreich entwickeln und damit vielen Unternehmen zu mehr Neukunden und mehr Umsatz verhelfen.",11–50 Beschäftigte
74,https://de.linkedin.com/company/almaron-online-marketing-agentur?trk=public_jobs_topcard_logo,"Als globale Partnerschaft in mehr als 40 Ländern machen unsere Mitarbeiterinnen und Mitarbeiter uns zu dem, was wir sind.

Weitere Informationen gibt es unter https://www.de.kearney.com",1.001–5.000 Beschäftigte
75,https://www.linkedin.com/company/kearney?trk=public_jobs_topcard_logo,"Die Plattform-Lösung der nächsten B2B-Commerce Generation

Mit der intelligenten und leistungsstarken IntelliShop B2B-Commerce-Plattform haben Sie ein leistungsstarkes Werkzeug, um Ihre digitale Vermarktung auf ein neues Level zu heben. Als Komplettlösung ermöglicht sie einen unkomplizierten und schnellen Einstieg in die Welt des E-Commerce und ist dabei flexibel und innovativ. Die integrierte Middleware sorgt dabei für eine effiziente Anbindung an Ihre bestehende IT-Infrastruktur. Durch die gezielte Spezialisierung auf B2B-Bedürfnisse realisieren wir mit unserer Lösung Ihre Digitalisierung-Vision und stellen sicher, dass Ihre Commerce-Plattform heute und in Zukunft alle Anforderungen des digitalen Handels erfüllt.  

Bei niedrigem TCO und ohne aufwändiges Customizing ist Ihre Commerce-Lösung in kürzester Zeit startklar und passt sich individuell an Ihre Geschäftsziele an, um schnell wachsende Online-Umsätze zu realisieren. 
",11–50 Beschäftigte
76,https://de.linkedin.com/company/intellishop-ag?trk=public_jobs_topcard_logo,"GRENION Brands is an innovative female- and family-founded group focused on driving health & happiness by creating the beauty brands of tomorrow. 
With a fast growing team of 70+ great people and offices in Berlin & Mannheim we incubate, scale and 
acquire beautiful brands through innovative partnerships with strong entrepreneurs.

With our portfolio brands HelloBody, myRapunzel, Sophie Rosenburg, BANANA BEAUTY, Mermaid & Me, 
Perkin Hoffmann and Rosental Organics, we reach millions of people around the world every month.",201–500 Beschäftigte
77,https://de.linkedin.com/company/invincible-brands?trk=public_jobs_topcard_logo,"webalytics ist der mit Abstand führende erste Google Kompetenzpartner in der Region D/A/CH und damit die präferierte Agentur für alle Google- und Urchin-Produkte in Deutschland, Österreich und der deutschsprachigen Schweiz.

Als einer von nur wenigen exklusiven Google Analytics Certified Partnern (GACP) und Google Urchin Certified Partnern (GUCP) weltweit sind wir ausgewiesene Experten in der Analyse und Optimierung von Websites und hochkompetente Serviceanbieter für alle Facetten eines erfolgreichen Online-Marketings.

Im Jahr 2009 kamen die Qualifikationen ClickTale Authorized Consulant und Google AdWords Qualified Company hinzu. Letztere wurde in 2010 sofort nach Veröffentlichung in die neue Statusqualifikation Google AdWords Certified Partner durch Ablegen der neuen Prüfungen erlangt.

Unser Leistungsspektrum umfasst:
• Goolge Analytics
• Urchin Software
• Google AdWords
• ClickTale
• Urchin Appliance
• Google Search Appliances
• Web Analytics
• Conversion Optimization
• Web Design
• Web Hosting",11–50 Beschäftigte
